,,label,acc_x,acc_y,acc_z,labelDownstairs,labelJogging,labelSitting,labelStanding,labelUpstairs,labelWalking
5848,1970-01-01 09:02:05.072337000,Walking,-1.14,4.29,2.96,0,0,0,0,0,1
5849,1970-01-01 09:02:06.022325000,Walking,5.75,9.08,8.2,0,0,0,0,0,1
5850,1970-01-01 09:02:06.072343000,Walking,4.9,10.34,7.16,0,0,0,0,0,1
5851,1970-01-01 09:02:07.022331000,Walking,10.31,18.05,8.43,0,0,0,0,0,1
5852,1970-01-01 09:02:07.072533000,Walking,-15.94,-2.49,-5.6,0,0,0,0,0,1
5853,1970-01-01 09:02:08.022337000,Walking,8.58,17.01,-4.71,0,0,0,0,0,1
5854,1970-01-01 09:02:08.072295000,Walking,6.89,8.2,0.11,0,0,0,0,0,1
5855,1970-01-01 09:02:09.022343000,Walking,1.23,9.28,-2.87,0,0,0,0,0,1
5856,1970-01-01 09:02:09.072331000,Walking,3.02,9.19,-1.31,0,0,0,0,0,1
5857,1970-01-01 09:02:10.022319000,Walking,1.99,9.04,-1.38,0,0,0,0,0,1
5858,1970-01-01 09:02:10.072337000,Walking,0.84,9.34,-1.5,0,0,0,0,0,1
5859,1970-01-01 09:02:11.022325000,Walking,2.6,8.73,-0.8,0,0,0,0,0,1
5860,1970-01-01 09:02:11.072343000,Walking,2.91,9.43,-3.68,0,0,0,0,0,1
5861,1970-01-01 09:02:12.022331000,Walking,3.34,9.89,0.38,0,0,0,0,0,1
5862,1970-01-01 09:02:12.072319000,Walking,4.25,11.22,-2.64,0,0,0,0,0,1
5863,1970-01-01 09:02:13.022459000,Walking,9.3,12.83,-0.19,0,0,0,0,0,1
5864,1970-01-01 09:02:13.072325000,Walking,7.46,14.52,-0.57,0,0,0,0,0,1
5865,1970-01-01 09:02:14.022343000,Walking,-4.18,18.09,-0.61,0,0,0,0,0,1
5866,1970-01-01 09:02:14.072331000,Walking,-2.64,14.71,-1.27,0,0,0,0,0,1
5867,1970-01-01 09:02:15.022319000,Walking,3.41,10.73,-4.1,0,0,0,0,0,1
5868,1970-01-01 09:02:15.072337000,Walking,6.7,7.89,-1.57,0,0,0,0,0,1
5869,1970-01-01 09:02:16.022325000,Walking,0.0,7.93,-3.68,0,0,0,0,0,1
5870,1970-01-01 09:02:16.072343000,Walking,-1.65,4.9,-3.41,0,0,0,0,0,1
5871,1970-01-01 09:02:17.022331000,Walking,-2.49,4.52,-0.5,0,0,0,0,0,1
5872,1970-01-01 09:02:17.072746000,Walking,0.95,5.79,4.71,0,0,0,0,0,1
5873,1970-01-01 09:02:18.022337000,Walking,6.93,8.2,8.85,0,0,0,0,0,1
5874,1970-01-01 09:02:18.072295000,Walking,4.44,9.89,7.21,0,0,0,0,0,1
5875,1970-01-01 09:02:19.022343000,Walking,5.94,14.6,6.55,0,0,0,0,0,1
5876,1970-01-01 09:02:19.072331000,Walking,-10.69,0.61,-5.6,0,0,0,0,0,1
5877,1970-01-01 09:02:20.022319000,Walking,4.86,17.69,-2.68,0,0,0,0,0,1
5878,1970-01-01 09:02:20.072337000,Walking,8.12,7.97,-1.88,0,0,0,0,0,1
5879,1970-01-01 09:02:21.022325000,Walking,1.42,9.19,-2.03,0,0,0,0,0,1
5880,1970-01-01 09:02:21.072313000,Walking,3.38,9.28,-0.8,0,0,0,0,0,1
5881,1970-01-01 09:02:22.022331000,Walking,1.23,9.08,-0.3,0,0,0,0,0,1
5882,1970-01-01 09:02:22.072319000,Walking,1.99,9.43,-1.38,0,0,0,0,0,1
5883,1970-01-01 09:02:23.022337000,Walking,2.79,8.69,-2.34,0,0,0,0,0,1
5884,1970-01-01 09:02:23.072325000,Walking,2.72,9.11,-2.26,0,0,0,0,0,1
5885,1970-01-01 09:02:24.022343000,Walking,3.06,9.96,-1.88,0,0,0,0,0,1
5886,1970-01-01 09:02:24.072331000,Walking,2.41,11.73,-3.06,0,0,0,0,0,1
5887,1970-01-01 09:02:25.022350000,Walking,8.24,14.18,-1.8,0,0,0,0,0,1
5888,1970-01-01 09:02:25.072337000,Walking,5.6,13.4,3.26,0,0,0,0,0,1
5889,1970-01-01 09:02:26.022325000,Walking,0.27,12.72,-0.04,0,0,0,0,0,1
5890,1970-01-01 09:02:26.072343000,Walking,-3.6,16.97,-0.8,0,0,0,0,0,1
5891,1970-01-01 09:02:27.022331000,Walking,1.61,11.41,-3.3,0,0,0,0,0,1
5892,1970-01-01 09:02:27.072319000,Walking,6.13,10.31,-0.11,0,0,0,0,0,1
5893,1970-01-01 09:02:28.022337000,Walking,4.37,8.58,-2.45,0,0,0,0,0,1
5894,1970-01-01 09:02:28.072295000,Walking,-2.79,5.6,-3.34,0,0,0,0,0,1
5895,1970-01-01 09:02:29.022343000,Walking,-2.26,3.49,-0.69,0,0,0,0,0,1
5896,1970-01-01 09:02:29.072331000,Walking,-0.57,3.99,3.38,0,0,0,0,0,1
5897,1970-01-01 09:02:30.022319000,Walking,3.38,7.27,8.12,0,0,0,0,0,1
5898,1970-01-01 09:02:30.072337000,Walking,4.9,8.12,7.31,0,0,0,0,0,1
5899,1970-01-01 09:02:31.022325000,Walking,5.22,17.67,10.23,0,0,0,0,0,1
5900,1970-01-01 09:02:31.072618000,Walking,-7.93,1.12,-3.26,0,0,0,0,0,1
5901,1970-01-01 09:02:32.022331000,Walking,2.76,15.28,-3.3,0,0,0,0,0,1
5902,1970-01-01 09:02:32.072319000,Walking,6.63,10.23,-2.83,0,0,0,0,0,1
5903,1970-01-01 09:02:33.022337000,Walking,3.26,10.27,-0.91,0,0,0,0,0,1
5904,1970-01-01 09:02:33.072356000,Walking,1.73,8.5,-1.65,0,0,0,0,0,1
5905,1970-01-01 09:02:34.022343000,Walking,3.64,9.0,-1.08,0,0,0,0,0,1
5906,1970-01-01 09:02:34.072331000,Walking,1.54,9.23,-0.91,0,0,0,0,0,1
5907,1970-01-01 09:02:35.022319000,Walking,2.98,8.69,-1.99,0,0,0,0,0,1
5908,1970-01-01 09:02:35.072337000,Walking,1.38,9.38,-2.64,0,0,0,0,0,1
5909,1970-01-01 09:02:36.022325000,Walking,4.21,9.11,-2.41,0,0,0,0,0,1
5910,1970-01-01 09:02:36.072374000,Walking,4.1,11.8,-2.79,0,0,0,0,0,1
5911,1970-01-01 09:02:37.022331000,Walking,4.75,12.41,-0.65,0,0,0,0,0,1
5912,1970-01-01 09:02:37.072319000,Walking,10.12,11.92,0.23,0,0,0,0,0,1
5913,1970-01-01 09:02:38.022337000,Walking,4.18,12.26,2.07,0,0,0,0,0,1
5914,1970-01-01 09:02:38.072295000,Walking,-3.45,18.5,-1.27,0,0,0,0,0,1
5915,1970-01-01 09:02:39.022343000,Walking,0.34,13.67,-2.96,0,0,0,0,0,1
5916,1970-01-01 09:02:39.072331000,Walking,4.82,11.14,-2.03,0,0,0,0,0,1
5917,1970-01-01 09:02:40.022319000,Walking,5.67,7.78,-2.56,0,0,0,0,0,1
5918,1970-01-01 09:02:40.090373000,Walking,-3.17,5.43,-4.75,0,0,0,0,0,1
5919,1970-01-01 09:02:41.042284000,Walking,-2.96,3.3,-2.64,0,0,0,0,0,1
5920,1970-01-01 09:02:41.092332000,Walking,1.54,6.78,6.97,0,0,0,0,0,1
5921,1970-01-01 09:02:42.042290000,Walking,6.05,12.18,9.38,0,0,0,0,0,1
5922,1970-01-01 09:02:42.092308000,Walking,3.45,13.48,7.46,0,0,0,0,0,1
5923,1970-01-01 09:02:43.042296000,Walking,-0.95,9.47,2.41,0,0,0,0,0,1
5924,1970-01-01 09:02:43.092314000,Walking,-3.95,5.37,-6.59,0,0,0,0,0,1
5925,1970-01-01 09:02:44.042638000,Walking,8.69,15.43,-1.73,0,0,0,0,0,1
5926,1970-01-01 09:02:44.092290000,Walking,4.75,9.04,-1.76,0,0,0,0,0,1
5927,1970-01-01 09:02:45.042308000,Walking,-0.15,9.0,-2.68,0,0,0,0,0,1
5928,1970-01-01 09:02:45.092296000,Walking,2.6,9.66,-1.53,0,0,0,0,0,1
5929,1970-01-01 09:02:46.042314000,Walking,1.12,9.34,-0.5,0,0,0,0,0,1
5930,1970-01-01 09:02:46.092302000,Walking,2.87,8.73,-2.18,0,0,0,0,0,1
5931,1970-01-01 09:02:47.042290000,Walking,2.56,8.96,-1.92,0,0,0,0,0,1
5932,1970-01-01 09:02:47.092308000,Walking,3.6,10.12,-2.14,0,0,0,0,0,1
5933,1970-01-01 09:02:48.042296000,Walking,2.79,11.69,-1.5,0,0,0,0,0,1
5934,1970-01-01 09:02:48.092314000,Walking,3.6,12.6,-2.03,0,0,0,0,0,1
5935,1970-01-01 09:02:49.042302000,Walking,10.12,13.14,-0.72,0,0,0,0,0,1
5936,1970-01-01 09:02:49.092290000,Walking,5.41,11.65,1.8,0,0,0,0,0,1
5937,1970-01-01 09:02:50.042308000,Walking,-1.8,15.94,-1.31,0,0,0,0,0,1
5938,1970-01-01 09:02:50.092296000,Walking,-0.5,14.52,-3.57,0,0,0,0,0,1
5939,1970-01-01 09:02:51.042345000,Walking,4.4,11.14,-2.87,0,0,0,0,0,1
5940,1970-01-01 09:02:51.092302000,Walking,3.17,7.44,-1.92,0,0,0,0,0,1
5941,1970-01-01 09:02:52.042290000,Walking,-0.15,6.24,-3.64,0,0,0,0,0,1
5942,1970-01-01 09:02:52.092705000,Walking,-3.36,3.53,-3.34,0,0,0,0,0,1
5943,1970-01-01 09:02:53.042326000,Walking,-0.53,4.29,0.93,0,0,0,0,0,1
5944,1970-01-01 09:02:53.092345000,Walking,5.86,9.23,8.62,0,0,0,0,0,1
5945,1970-01-01 09:02:54.042332000,Walking,3.34,9.85,8.24,0,0,0,0,0,1
5946,1970-01-01 09:02:54.092320000,Walking,4.71,18.12,9.92,0,0,0,0,0,1
5947,1970-01-01 09:02:55.042308000,Walking,-9.47,0.99,-7.97,0,0,0,0,0,1
5948,1970-01-01 09:02:55.092296000,Walking,3.06,15.7,-5.67,0,0,0,0,0,1
5949,1970-01-01 09:02:56.042314000,Walking,9.11,9.51,-1.88,0,0,0,0,0,1
5950,1970-01-01 09:02:56.092302000,Walking,-0.23,9.3,-2.53,0,0,0,0,0,1
5951,1970-01-01 09:02:57.042290000,Walking,0.11,9.38,-0.99,0,0,0,0,0,1
5952,1970-01-01 09:02:57.092369000,Walking,2.37,9.43,-0.11,0,0,0,0,0,1
5953,1970-01-01 09:02:58.042357000,Walking,4.4,8.66,-1.8,0,0,0,0,0,1
5954,1970-01-01 09:02:58.092314000,Walking,3.17,8.96,-1.42,0,0,0,0,0,1
5955,1970-01-01 09:02:59.042302000,Walking,1.88,9.23,-2.26,0,0,0,0,0,1
5956,1970-01-01 09:02:59.092290000,Walking,4.4,11.92,1.5,0,0,0,0,0,1
5957,1970-01-01 09:03:00.042308000,Walking,7.4,12.34,-2.64,0,0,0,0,0,1
5958,1970-01-01 09:03:00.092296000,Walking,11.41,13.38,-1.12,0,0,0,0,0,1
5959,1970-01-01 09:03:01.042314000,Walking,-0.46,13.48,2.96,0,0,0,0,0,1
5960,1970-01-01 09:03:01.092302000,Walking,-3.95,18.39,-3.6,0,0,0,0,0,1
5961,1970-01-01 09:03:02.042290000,Walking,0.89,12.91,-2.79,0,0,0,0,0,1
5962,1970-01-01 09:03:02.092308000,Walking,6.66,9.08,-2.18,0,0,0,0,0,1
5963,1970-01-01 09:03:03.042326000,Walking,1.04,6.28,-2.91,0,0,0,0,0,1
5964,1970-01-01 09:03:03.092314000,Walking,-2.34,4.86,-4.02,0,0,0,0,0,1
5965,1970-01-01 09:03:04.042302000,Walking,-3.45,3.41,-3.15,0,0,0,0,0,1
5966,1970-01-01 09:03:04.042302000,Walking,-3.45,3.41,-3.15,0,0,0,0,0,1
5967,1970-01-01 09:03:05.002422000,Walking,0.08,7.31,5.63,0,0,0,0,0,1
5968,1970-01-01 09:03:05.052318000,Walking,7.74,12.91,9.34,0,0,0,0,0,1
5969,1970-01-01 09:03:06.002367000,Walking,2.37,11.54,6.21,0,0,0,0,0,1
5970,1970-01-01 09:03:06.052324000,Walking,3.95,13.59,1.95,0,0,0,0,0,1
5971,1970-01-01 09:03:07.002342000,Walking,-12.07,1.84,-6.36,0,0,0,0,0,1
5972,1970-01-01 09:03:08.012144000,Walking,3.17,8.5,-0.69,0,0,0,0,0,1
5973,1970-01-01 09:03:08.012144000,Walking,3.17,8.5,-0.69,0,0,0,0,0,1
5974,1970-01-01 09:03:08.062254000,Walking,0.65,8.89,-2.26,0,0,0,0,0,1
5975,1970-01-01 09:03:09.012364000,Walking,1.27,9.38,-0.69,0,0,0,0,0,1
5976,1970-01-01 09:03:09.062291000,Walking,2.07,9.11,-1.08,0,0,0,0,0,1
5977,1970-01-01 09:03:10.012340000,Walking,1.57,8.47,-1.46,0,0,0,0,0,1
5978,1970-01-01 09:03:10.062328000,Walking,5.63,9.11,-1.5,0,0,0,0,0,1
5979,1970-01-01 09:03:11.012346000,Walking,4.71,11.88,-0.15,0,0,0,0,0,1
5980,1970-01-01 09:03:11.062334000,Walking,7.21,11.84,-1.23,0,0,0,0,0,1
5981,1970-01-01 09:03:12.012321000,Walking,11.26,12.03,0.99,0,0,0,0,0,1
5982,1970-01-01 09:03:12.062340000,Walking,-1.8,16.47,0.61,0,0,0,0,0,1
5983,1970-01-01 09:03:13.012358000,Walking,-3.36,17.86,-3.41,0,0,0,0,0,1
5984,1970-01-01 09:03:13.062346000,Walking,3.64,13.14,-2.98,0,0,0,0,0,1
5985,1970-01-01 09:03:14.012334000,Walking,5.13,7.93,-2.75,0,0,0,0,0,1
5986,1970-01-01 09:03:14.062321000,Walking,-0.3,5.18,-4.37,0,0,0,0,0,1
5987,1970-01-01 09:03:15.012584000,Walking,-3.91,2.11,-5.82,0,0,0,0,0,1
5988,1970-01-01 09:03:15.062328000,Walking,-4.48,4.06,-1.95,0,0,0,0,0,1
5989,1970-01-01 09:03:16.012346000,Walking,3.57,12.15,10.12,0,0,0,0,0,1
5990,1970-01-01 09:03:16.062334000,Walking,4.94,14.18,10.76,0,0,0,0,0,1
5991,1970-01-01 09:03:17.012352000,Walking,7.67,16.28,5.67,0,0,0,0,0,1
5992,1970-01-01 09:03:17.062340000,Walking,-15.7,0.8,-5.01,0,0,0,0,0,1
5993,1970-01-01 09:03:18.012328000,Walking,8.35,17.58,-6.51,0,0,0,0,0,1
5994,1970-01-01 09:03:18.062346000,Walking,5.86,8.16,-0.8,0,0,0,0,0,1
5995,1970-01-01 09:03:19.012334000,Walking,0.46,9.51,-3.53,0,0,0,0,0,1
5996,1970-01-01 09:03:19.062321000,Walking,0.76,9.38,-0.46,0,0,0,0,0,1
5997,1970-01-01 09:03:20.012279000,Walking,0.76,9.53,-0.65,0,0,0,0,0,1
5998,1970-01-01 09:03:20.062328000,Walking,3.26,8.54,-1.99,0,0,0,0,0,1
5999,1970-01-01 09:03:21.012346000,Walking,3.91,9.0,-1.95,0,0,0,0,0,1
6000,1970-01-01 09:03:21.062334000,Walking,6.36,9.85,-1.14,0,0,0,0,0,1
6001,1970-01-01 09:03:22.012321000,Walking,3.02,11.54,-0.3,0,0,0,0,0,1
6002,1970-01-01 09:03:22.062279000,Walking,8.47,12.57,-0.84,0,0,0,0,0,1
6003,1970-01-01 09:03:23.012358000,Walking,8.39,11.6,1.46,0,0,0,0,0,1
6004,1970-01-01 09:03:23.062346000,Walking,-1.53,16.7,-0.38,0,0,0,0,0,1
6005,1970-01-01 09:03:24.012334000,Walking,-5.05,17.67,-3.11,0,0,0,0,0,1
6006,1970-01-01 09:03:24.062321000,Walking,5.37,12.11,-2.72,0,0,0,0,0,1
6007,1970-01-01 09:03:25.022288000,Walking,4.79,7.5,-1.12,0,0,0,0,0,1
6008,1970-01-01 09:03:25.072337000,Walking,-3.26,4.21,-4.02,0,0,0,0,0,1
6009,1970-01-01 09:03:26.022325000,Walking,-1.99,2.87,-3.45,0,0,0,0,0,1
6010,1970-01-01 09:03:26.072313000,Walking,0.95,4.79,2.49,0,0,0,0,0,1
6011,1970-01-01 09:03:27.022331000,Walking,3.72,10.12,8.73,0,0,0,0,0,1
6012,1970-01-01 09:03:27.072288000,Walking,3.06,10.0,7.16,0,0,0,0,0,1
6013,1970-01-01 09:03:28.022337000,Walking,0.65,17.62,8.58,0,0,0,0,0,1
6014,1970-01-01 09:03:28.072295000,Walking,-7.35,3.68,-7.44,0,0,0,0,0,1
6015,1970-01-01 09:03:29.022343000,Walking,0.93,13.48,-8.35,0,0,0,0,0,1
6016,1970-01-01 09:03:29.072331000,Walking,11.22,10.34,1.27,0,0,0,0,0,1
6017,1970-01-01 09:03:30.022319000,Walking,0.53,8.66,-3.76,0,0,0,0,0,1
6018,1970-01-01 09:03:30.072337000,Walking,1.84,9.23,-0.76,0,0,0,0,0,1
6019,1970-01-01 09:03:31.022325000,Walking,1.76,9.58,-1.38,0,0,0,0,0,1
6020,1970-01-01 09:03:31.072313000,Walking,2.41,9.04,-1.99,0,0,0,0,0,1
6021,1970-01-01 09:03:32.022331000,Walking,1.8,8.08,-4.06,0,0,0,0,0,1
6022,1970-01-01 09:03:32.072319000,Walking,3.68,10.23,1.14,0,0,0,0,0,1
6023,1970-01-01 09:03:33.022337000,Walking,5.22,11.65,-1.61,0,0,0,0,0,1
6024,1970-01-01 09:03:33.072813000,Walking,6.09,11.45,0.31,0,0,0,0,0,1
6025,1970-01-01 09:03:34.022343000,Walking,10.84,12.68,-0.89,0,0,0,0,0,1
6026,1970-01-01 09:03:34.072331000,Walking,-1.27,15.21,1.76,0,0,0,0,0,1
6027,1970-01-01 09:03:35.022319000,Walking,-4.21,17.43,-3.49,0,0,0,0,0,1
6028,1970-01-01 09:03:35.072337000,Walking,3.17,12.57,-2.56,0,0,0,0,0,1
6029,1970-01-01 09:03:36.022386000,Walking,5.09,10.34,-1.5,0,0,0,0,0,1
6030,1970-01-01 09:03:36.072343000,Walking,2.96,6.82,-3.26,0,0,0,0,0,1
6031,1970-01-01 09:03:37.022331000,Walking,-3.17,2.96,-4.02,0,0,0,0,0,1
6032,1970-01-01 09:03:37.072288000,Walking,-2.26,3.02,-1.33,0,0,0,0,0,1
6033,1970-01-01 09:03:38.022337000,Walking,4.33,6.82,6.02,0,0,0,0,0,1
6034,1970-01-01 09:03:38.072325000,Walking,4.37,10.53,6.4,0,0,0,0,0,1
6035,1970-01-01 09:03:39.022343000,Walking,3.57,11.35,5.18,0,0,0,0,0,1
6036,1970-01-01 09:03:39.072331000,Walking,3.53,14.41,3.79,0,0,0,0,0,1
6037,1970-01-01 09:03:40.022319000,Walking,-10.0,5.56,-3.91,0,0,0,0,0,1
6038,1970-01-01 09:03:40.072337000,Walking,8.31,15.7,-6.4,0,0,0,0,0,1
6039,1970-01-01 09:03:41.022325000,Walking,6.36,9.0,1.18,0,0,0,0,0,1
6040,1970-01-01 09:03:41.072313000,Walking,0.23,8.39,-2.26,0,0,0,0,0,1
6041,1970-01-01 09:03:42.022331000,Walking,1.12,9.23,-0.84,0,0,0,0,0,1
6042,1970-01-01 09:03:42.072319000,Walking,1.14,9.15,-0.38,0,0,0,0,0,1
6043,1970-01-01 09:03:43.022368000,Walking,3.3,8.58,-1.5,0,0,0,0,0,1
6044,1970-01-01 09:03:43.072325000,Walking,4.71,9.11,-1.61,0,0,0,0,0,1
6045,1970-01-01 09:03:44.022343000,Walking,5.05,10.65,0.46,0,0,0,0,0,1
6046,1970-01-01 09:03:44.072331000,Walking,4.99,13.82,-2.49,0,0,0,0,0,1
6047,1970-01-01 09:03:45.022319000,Walking,5.09,14.94,4.33,0,0,0,0,0,1
6048,1970-01-01 09:03:45.072337000,Walking,2.3,12.83,-0.11,0,0,0,0,0,1
6049,1970-01-01 09:03:46.022325000,Walking,-3.17,16.09,-2.83,0,0,0,0,0,1
6050,1970-01-01 09:03:46.072313000,Walking,0.99,11.18,-1.69,0,0,0,0,0,1
6051,1970-01-01 09:03:47.022331000,Walking,3.57,8.66,-1.76,0,0,0,0,0,1
6052,1970-01-01 09:03:47.072319000,Walking,1.92,6.93,-2.18,0,0,0,0,0,1
6053,1970-01-01 09:03:48.022398000,Walking,-2.56,5.48,-2.34,0,0,0,0,0,1
6054,1970-01-01 09:03:48.072295000,Walking,-1.84,4.71,-0.57,0,0,0,0,0,1
6055,1970-01-01 09:03:49.022343000,Walking,1.18,6.51,3.45,0,0,0,0,0,1
6056,1970-01-01 09:03:49.072331000,Walking,4.82,9.0,7.7,0,0,0,0,0,1
6057,1970-01-01 09:03:50.022319000,Walking,1.31,11.11,4.25,0,0,0,0,0,1
6058,1970-01-01 09:03:50.072337000,Walking,5.56,16.21,8.66,0,0,0,0,0,1
6059,1970-01-01 09:03:51.022295000,Walking,-10.0,0.23,-8.05,0,0,0,0,0,1
6060,1970-01-01 09:03:51.072313000,Walking,6.44,16.36,-6.36,0,0,0,0,0,1
6061,1970-01-01 09:03:52.022331000,Walking,5.22,8.31,3.41,0,0,0,0,0,1
6062,1970-01-01 09:03:52.072350000,Walking,0.89,9.51,-3.83,0,0,0,0,0,1
6063,1970-01-01 09:03:53.022337000,Walking,2.56,9.81,-1.08,0,0,0,0,0,1
6064,1970-01-01 09:03:53.072325000,Walking,2.72,9.47,-2.14,0,0,0,0,0,1
6065,1970-01-01 09:03:54.022343000,Walking,2.79,9.81,-1.99,0,0,0,0,0,1
6066,1970-01-01 09:03:54.072331000,Walking,1.69,10.38,-1.61,0,0,0,0,0,1
6067,1970-01-01 09:03:55.022319000,Walking,3.38,8.54,-2.34,0,0,0,0,0,1
6068,1970-01-01 09:03:55.072337000,Walking,6.09,9.23,-2.75,0,0,0,0,0,1
6069,1970-01-01 09:03:56.022325000,Walking,3.91,10.08,-0.61,0,0,0,0,0,1
6070,1970-01-01 09:03:56.072313000,Walking,4.6,10.53,1.65,0,0,0,0,0,1
6071,1970-01-01 09:03:57.022331000,Walking,8.39,10.15,3.11,0,0,0,0,0,1
6072,1970-01-01 09:03:57.072319000,Walking,10.0,16.74,3.17,0,0,0,0,0,1
6073,1970-01-01 09:03:58.040343000,Walking,0.27,18.89,-5.41,0,0,0,0,0,1
6074,1970-01-01 09:03:58.092284000,Walking,9.28,10.84,-6.24,0,0,0,0,0,1
6075,1970-01-01 09:03:59.042302000,Walking,8.16,15.47,2.98,0,0,0,0,0,1
6076,1970-01-01 09:03:59.092290000,Walking,0.57,8.73,-2.11,0,0,0,0,0,1
6077,1970-01-01 09:04:00.042308000,Walking,0.65,6.97,0.53,0,0,0,0,0,1
6078,1970-01-01 09:04:00.092296000,Walking,-0.38,5.05,0.23,0,0,0,0,0,1
6079,1970-01-01 09:18:03.012297000,Jogging,-2.41,0.99,-2.91,0,1,0,0,0,0
6080,1970-01-01 09:18:03.062315000,Jogging,-2.79,0.19,-3.87,0,1,0,0,0,0
6081,1970-01-01 09:18:04.012547000,Jogging,0.5,3.87,-4.71,0,1,0,0,0,0
6082,1970-01-01 09:18:04.062291000,Jogging,14.25,19.11,-7.97,0,1,0,0,0,0
6083,1970-01-01 09:18:05.012309000,Jogging,19.57,19.57,-5.28,0,1,0,0,0,0
6084,1970-01-01 09:18:05.062297000,Jogging,15.51,6.36,-2.64,0,1,0,0,0,0
6085,1970-01-01 09:18:06.012346000,Jogging,7.01,-6.28,0.23,0,1,0,0,0,0
6086,1970-01-01 09:18:06.062334000,Jogging,2.18,-5.13,4.79,0,1,0,0,0,0
6087,1970-01-01 09:18:07.012291000,Jogging,0.31,-4.25,7.74,0,1,0,0,0,0
6088,1970-01-01 09:18:07.062309000,Jogging,0.76,-4.82,4.25,0,1,0,0,0,0
6089,1970-01-01 09:18:08.012297000,Jogging,5.37,0.89,-0.19,0,1,0,0,0,0
6090,1970-01-01 09:18:08.062315000,Jogging,13.48,16.32,-3.64,0,1,0,0,0,0
6091,1970-01-01 09:18:09.012334000,Jogging,19.53,19.57,-9.38,0,1,0,0,0,0
6092,1970-01-01 09:18:09.062291000,Jogging,6.55,12.64,0.99,0,1,0,0,0,0
6093,1970-01-01 09:18:10.012340000,Jogging,-0.23,7.59,1.33,0,1,0,0,0,0
6094,1970-01-01 09:18:10.062297000,Jogging,-3.26,3.6,-0.5,0,1,0,0,0,0
6095,1970-01-01 09:18:11.012498000,Jogging,-3.45,0.84,-1.08,0,1,0,0,0,0
6096,1970-01-01 09:18:11.062303000,Jogging,-2.79,0.89,-1.65,0,1,0,0,0,0
6097,1970-01-01 09:18:12.012291000,Jogging,-0.76,3.79,-2.56,0,1,0,0,0,0
6098,1970-01-01 09:18:12.062309000,Jogging,6.28,17.69,-6.85,0,1,0,0,0,0
6099,1970-01-01 09:18:13.012358000,Jogging,19.57,19.57,-8.58,0,1,0,0,0,0
6100,1970-01-01 09:18:13.062315000,Jogging,18.7,15.79,-5.18,0,1,0,0,0,0
6101,1970-01-01 09:18:14.012303000,Jogging,10.12,-1.14,-2.3,0,1,0,0,0,0
6102,1970-01-01 09:18:14.062291000,Jogging,3.99,-7.16,1.76,0,1,0,0,0,0
6103,1970-01-01 09:18:15.012309000,Jogging,0.95,-6.51,3.83,0,1,0,0,0,0
6104,1970-01-01 09:18:15.062297000,Jogging,-0.08,-4.79,5.18,0,1,0,0,0,0
6105,1970-01-01 09:18:16.012315000,Jogging,4.52,-1.53,3.68,0,1,0,0,0,0
6106,1970-01-01 09:18:16.062303000,Jogging,14.44,15.94,-4.94,0,1,0,0,0,0
6107,1970-01-01 09:18:17.012291000,Jogging,19.34,19.53,-11.75,0,1,0,0,0,0
6108,1970-01-01 09:18:17.062309000,Jogging,7.67,13.1,-5.9,0,1,0,0,0,0
6109,1970-01-01 09:18:18.012297000,Jogging,1.99,9.51,-4.29,0,1,0,0,0,0
6110,1970-01-01 09:18:18.062315000,Jogging,-0.46,5.43,-3.53,0,1,0,0,0,0
6111,1970-01-01 09:18:19.012425000,Jogging,-1.53,2.26,-2.34,0,1,0,0,0,0
6112,1970-01-01 09:18:19.062291000,Jogging,-0.99,2.18,-2.07,0,1,0,0,0,0
6113,1970-01-01 09:18:20.012279000,Jogging,2.91,9.19,-4.02,0,1,0,0,0,0
6114,1970-01-01 09:18:20.062297000,Jogging,7.89,19.57,-7.86,0,1,0,0,0,0
6115,1970-01-01 09:18:21.012346000,Jogging,18.5,19.42,-11.56,0,1,0,0,0,0
6116,1970-01-01 09:18:21.062303000,Jogging,8.08,9.28,-5.52,0,1,0,0,0,0
6117,1970-01-01 09:18:22.012291000,Jogging,4.94,1.12,-0.27,0,1,0,0,0,0
6118,1970-01-01 09:18:22.076408000,Jogging,3.17,-2.03,4.63,0,1,0,0,0,0
6119,1970-01-01 09:18:22.076408000,Jogging,3.17,-2.03,4.63,0,1,0,0,0,0
6120,1970-01-01 09:18:23.032317000,Jogging,2.87,-5.24,1.57,0,1,0,0,0,0
6121,1970-01-01 09:18:23.082304000,Jogging,4.82,0.0,-1.99,0,1,0,0,0,0
6122,1970-01-01 09:18:24.032323000,Jogging,7.25,11.54,-4.4,0,1,0,0,0,0
6123,1970-01-01 09:18:24.092290000,Jogging,13.76,19.57,-9.77,0,1,0,0,0,0
6124,1970-01-01 09:18:25.042369000,Jogging,8.16,16.13,-4.63,0,1,0,0,0,0
6125,1970-01-01 09:18:25.092326000,Jogging,1.04,8.96,-0.15,0,1,0,0,0,0
6126,1970-01-01 09:18:26.042345000,Jogging,-1.27,4.52,-0.8,0,1,0,0,0,0
6127,1970-01-01 09:18:26.092332000,Jogging,-1.65,1.57,-1.27,0,1,0,0,0,0
6128,1970-01-01 09:18:27.042320000,Jogging,-1.33,2.98,-2.3,0,1,0,0,0,0
6129,1970-01-01 09:18:27.092339000,Jogging,0.5,10.95,-4.44,0,1,0,0,0,0
6130,1970-01-01 09:18:28.042357000,Jogging,4.37,19.57,-6.78,0,1,0,0,0,0
