,date_time,label,acc_x,acc_y,acc_z,labelDownstairs,labelJogging,labelSitting,labelStanding,labelUpstairs,labelWalking,pca_1,pca_2,pca_3
1970-01-01 00:00:00.000004988,1970-01-01 08:54:55.062297,Walking,2.241624423832883,9.87812242955086,-1.417736884429146,0,0,0,0,0,1,-0.09819396186931015,-0.002190596177104777,0.036334245302404686
1970-01-01 00:00:00.000004989,1970-01-01 08:54:56.012285,Walking,2.587275617830318,10.182111811562587,-1.8131884696963054,0,0,0,0,0,1,-0.10341684300790363,-0.027871314642696824,0.04537304246311055
1970-01-01 00:00:00.000004990,1970-01-01 08:54:56.062334,Walking,2.884494827653839,10.492360204686287,-2.139923802809286,0,0,0,0,0,1,-0.1105535323441993,-0.05073038098864668,0.05263642066333178
1970-01-01 00:00:00.000004991,1970-01-01 08:54:57.012321,Walking,3.111858345346057,10.78757003340821,-2.373129888293173,0,0,0,0,0,1,-0.11915587668589625,-0.06911311230779098,0.05752096456860987
1970-01-01 00:00:00.000004992,1970-01-01 08:54:57.062340,Walking,3.253275119742437,11.04751362263007,-2.494900548071767,0,0,0,0,0,1,-0.12869305869663542,-0.08165870976019926,0.059683899408834076
1970-01-01 00:00:00.000004993,1970-01-01 08:54:58.012297,Walking,3.299140753796454,11.254461201968253,-2.495608170340887,0,0,0,0,0,1,-0.13853149236431056,-0.08747215279842874,0.05890028908049668
1970-01-01 00:00:00.000004994,1970-01-01 08:54:58.062346,Walking,3.2470037913963328,11.394442884612307,-2.3746524662299713,0,0,0,0,0,1,-0.14803348532310004,-0.08611952824792653,0.055250437623637294
1970-01-01 00:00:00.000004995,1970-01-01 08:54:59.012334,Walking,3.101697264016439,11.45825452449847,-2.140528161016902,0,0,0,0,0,1,-0.15654754301125354,-0.07773145712771982,0.048945024423662505
1970-01-01 00:00:00.000004996,1970-01-01 08:54:59.062291,Walking,2.874928900846501,11.442133232582558,-1.810205688411975,0,0,0,0,0,1,-0.1635111056296998,-0.0629225921564439,0.040479404605562375
1970-01-01 00:00:00.000004997,1970-01-01 08:55:00.012279,Walking,2.5843641563939803,11.348049872975439,-1.4078715116212117,0,0,0,0,0,1,-0.16843792414874476,-0.04281744544467821,0.030427162672598197
1970-01-01 00:00:00.000004998,1970-01-01 08:55:00.062328,Walking,2.25227412981569,11.183591866469056,-0.9631236106629694,0,0,0,0,0,1,-0.1710107671743334,-0.018896243653698575,0.019566822070810345
1970-01-01 00:00:00.000004999,1970-01-01 08:55:01.012346,Walking,1.903852621401995,10.96143846022649,-0.5087592001144672,0,0,0,0,0,1,-0.1710521490186884,0.0070434526729667045,0.008653888657478742
1970-01-01 00:00:00.000005000,1970-01-01 08:55:01.072374,Walking,1.5653305439532619,10.698460277927849,-0.078322700077834,0,0,0,0,0,1,-0.16859478629053093,0.033090788775912976,-0.0014664502243989352
1970-01-01 00:00:00.000005001,1970-01-01 08:55:02.022331,Walking,1.2620299012151757,10.414503230905147,0.2963999903487627,0,0,0,0,0,1,-0.16382655991657663,0.05729244340606307,-0.010091288775591468
1970-01-01 00:00:00.000005002,1970-01-01 08:55:02.072319,Walking,1.0165025952228897,10.130941507546998,0.5877511534241274,0,0,0,0,0,1,-0.15713260683904565,0.07786783147062303,-0.01654432175914195
1970-01-01 00:00:00.000005003,1970-01-01 08:55:03.042326,Walking,0.8468913423317495,9.869103304729528,0.7742559643322035,0,0,0,0,0,1,-0.1490124996599079,0.09327011663723696,-0.020395298239431613
1970-01-01 00:00:00.000005004,1970-01-01 08:55:03.092223,Walking,0.7656317454159746,9.648684538864376,0.8422080001742756,0,0,0,0,0,1,-0.14009835972952153,0.10237252192895197,-0.021320450458937577
1970-01-01 00:00:00.000005005,1970-01-01 08:55:04.042332,Walking,0.7785876510766495,9.48626883809879,0.7866677399748305,0,0,0,0,0,1,-0.13105070835708685,0.1044793805355581,-0.019298424760908983
1970-01-01 00:00:00.000005006,1970-01-01 08:55:04.092290,Walking,0.8846785130551232,9.394066194471838,0.6118016412753412,0,0,0,0,0,1,-0.1225629754504992,0.09944930928186353,-0.01443949799289094
1970-01-01 00:00:00.000005007,1970-01-01 08:55:05.042308,Walking,1.0760202235524186,9.37896798269168,0.33054011701499014,0,0,0,0,0,1,-0.11525224216371087,0.08763405840209719,-0.007146541806705196
1970-01-01 00:00:00.000005008,1970-01-01 08:55:05.092296,Walking,1.3385626219770426,9.441993572380191,-0.03641521149080827,0,0,0,0,0,1,-0.10966568808149824,0.06992323148332252,0.002085541379011597
1970-01-01 00:00:00.000005009,1970-01-01 08:55:06.042314,Walking,1.6531705051368135,9.578175052243477,-0.4621553711077908,0,0,0,0,0,1,-0.10618243584176133,0.04760708360978186,0.012537763721688414
1970-01-01 00:00:00.000005010,1970-01-01 08:55:06.092302,Walking,1.9970630950259145,9.77689374933924,-0.9155768325176773,0,0,0,0,0,1,-0.1050385260029443,0.02235206675434394,0.023490577222158318
1970-01-01 00:00:00.000005011,1970-01-01 08:55:07.042290,Walking,2.345501830504304,10.022647736937232,-1.3636884780086302,0,0,0,0,0,1,-0.10625343905173928,-0.003993300497364289,0.03410768009827456
1970-01-01 00:00:00.000005012,1970-01-01 08:55:07.092308,Walking,2.6735997599844556,10.296196045221198,-1.7740377469546131,0,0,0,0,0,1,-0.10968388484754277,-0.02946339014759403,0.0436671650372539
1970-01-01 00:00:00.000005013,1970-01-01 08:55:08.042326,Walking,2.958118801923214,10.575995481006121,-2.1170744576619143,0,0,0,0,0,1,-0.11498089293112267,-0.052190735379258654,0.05144427969349261
1970-01-01 00:00:00.000005014,1970-01-01 08:55:08.092345,Walking,3.1791240786898953,10.839822277219515,-2.3682782273440237,0,0,0,0,0,1,-0.12167334622070113,-0.07047132240742057,0.056933063601999054
1970-01-01 00:00:00.000005015,1970-01-01 08:55:09.042302,Walking,3.3213770610324365,11.066455269020452,-2.5098958555496194,0,0,0,0,0,1,-0.12915147583178868,-0.08295950094958149,0.059712014686855226
1970-01-01 00:00:00.000005016,1970-01-01 08:55:09.092290,Walking,3.3753703300097815,11.237291369928942,-2.532166595331829,0,0,0,0,0,1,-0.1367712171967004,-0.08869388732790667,0.05964246325750511
1970-01-01 00:00:00.000005017,1970-01-01 08:55:10.042339,Walking,3.337934691854058,11.337768482672974,-2.4339532119020673,0,0,0,0,0,1,-0.1438511995311707,-0.08723691950354233,0.05670666875571516
1970-01-01 00:00:00.000005018,1970-01-01 08:55:10.092296,Walking,3.21238198564037,11.358485454263398,-2.222741881134921,0,0,0,0,0,1,-0.14978217350976428,-0.07863366454363384,0.051176442371401266
1970-01-01 00:00:00.000005019,1970-01-01 08:55:11.042314,Walking,3.008181678148159,11.295932216092867,-1.9140208066803912,0,0,0,0,0,1,-0.1540202975359414,-0.0634776092485401,0.043421511206345326
1970-01-01 00:00:00.000005020,1970-01-01 08:55:11.092302,Walking,2.7402035709414037,11.15277395097551,-1.530092440460793,0,0,0,0,0,1,-0.15618453938566437,-0.04279451744663273,0.034050645469920315
1970-01-01 00:00:00.000005021,1970-01-01 08:55:12.042259,Walking,2.4275900429900013,10.937668430384559,-1.0984141422293423,0,0,0,0,0,1,-0.15603075937156916,-0.018037633351414926,0.0236966746015863
1970-01-01 00:00:00.000005022,1970-01-01 08:55:12.092308,Walking,2.092346889939872,10.664632544208253,-0.6495942477112177,0,0,0,0,0,1,-0.15352448068838145,0.00908953362157025,0.0131399913328699
1970-01-01 00:00:00.000005023,1970-01-01 08:55:13.042296,Walking,1.7577601455469318,10.352009319201679,-0.21519271191591394,0,0,0,0,0,1,-0.14878709586858463,0.03668520920747711,0.0030828495342869393
1970-01-01 00:00:00.000005024,1970-01-01 08:55:13.092314,Walking,1.446756058270379,10.021117369245603,0.17451360083356307,0,0,0,0,0,1,-0.14213986194686043,0.06285660092511905,-0.0057303999172853715
1970-01-01 00:00:00.000005025,1970-01-01 08:55:14.042302,Walking,1.1803221477386199,9.694688189905836,0.49264181321429873,0,0,0,0,0,1,-0.13402279140787002,0.08578283034108876,-0.012734734203405802
1970-01-01 00:00:00.000005026,1970-01-01 08:55:14.092290,Walking,0.9760992332430345,9.395211178154085,0.7175433212219322,0,0,0,0,0,1,-0.12501490870983134,0.10391352885540425,-0.017412890486451435
1970-01-01 00:00:00.000005027,1970-01-01 08:55:15.042308,Walking,0.847238464668776,9.14331079597106,0.8342493362278324,0,0,0,0,0,1,-0.11573469852088582,0.11600452034507519,-0.019499400168091326
1970-01-01 00:00:00.000005028,1970-01-01 08:55:15.092326,Walking,0.8015952416176867,8.956274924002864,0.8354285829966516,0,0,0,0,0,1,-0.1068484418830798,0.12127293808612136,-0.01882692552551614
1970-01-01 00:00:00.000005029,1970-01-01 08:55:16.042314,Walking,0.8413054529918905,8.846839078674762,0.7218009414410383,0,0,0,0,0,1,-0.09896590714890265,0.11937669216207723,-0.015505198207439033
1970-01-01 00:00:00.000005030,1970-01-01 08:55:16.092302,Walking,0.9627609147664619,8.82230943371149,0.5019906394967764,0,0,0,0,0,1,-0.09265117057414946,0.11050498141098787,-0.009741091857065265
1970-01-01 00:00:00.000005031,1970-01-01 08:55:17.042320,Walking,1.156972467369596,8.88408063613135,0.19184227555356148,0,0,0,0,0,1,-0.08832757569909502,0.09528958191334917,-0.0019919915615511305
1970-01-01 00:00:00.000005032,1970-01-01 08:55:17.092308,Walking,1.4102829980031366,9.027574619484621,-0.18674050310676626,0,0,0,0,0,1,-0.08630368497188941,0.0748285001235368,0.007237249062783157
1970-01-01 00:00:00.000005033,1970-01-01 08:55:18.042296,Walking,1.7053704442780682,9.242596366171853,-0.6073430210559692,0,0,0,0,0,1,-0.08669794518741304,0.05053632180468028,0.017260077764382858
1970-01-01 00:00:00.000005034,1970-01-01 08:55:18.092314,Walking,2.022463950567157,9.514074013042014,-1.0408605739297028,0,0,0,0,0,1,-0.08948738405524265,0.024116834632707158,0.027425295305290358
1970-01-01 00:00:00.000005035,1970-01-01 08:55:19.042302,Walking,2.340685627714139,9.823125628709386,-1.4574646108610088,0,0,0,0,0,1,-0.09445637382382745,-0.0026246331725438767,0.036990947274025
1970-01-01 00:00:00.000005036,1970-01-01 08:55:19.092290,Walking,2.6394261352088932,10.148374784471857,-1.828581665195076,0,0,0,0,0,1,-0.101269053514681,-0.027831511993135886,0.045343278839767326
1970-01-01 00:00:00.000005037,1970-01-01 08:55:20.042308,Walking,2.8996643969785856,10.467422617788047,-2.1287570274753254,0,0,0,0,0,1,-0.10943980661397691,-0.04979050202371382,0.05186645522686595
1970-01-01 00:00:00.000005038,1970-01-01 08:55:20.092296,Walking,3.1051495808460783,10.75837596074187,-2.3372876032871583,0,0,0,0,0,1,-0.11842391607616462,-0.06697275499165442,0.05615179115876036
1970-01-01 00:00:00.000005039,1970-01-01 08:55:21.042314,Walking,3.243376075053915,11.001329428653976,-2.4395273211377857,0,0,0,0,0,1,-0.12760158539193314,-0.07820439938759065,0.05785301843462298
1970-01-01 00:00:00.000005040,1970-01-01 08:55:21.092302,Walking,3.306298396345761,11.17970398078493,-2.427792032285037,0,0,0,0,0,1,-0.13637660077242897,-0.08267078690517744,0.05687744514890718
1970-01-01 00:00:00.000005041,1970-01-01 08:55:22.042320,Walking,3.290751440442846,11.281354950914787,-2.301817202715117,0,0,0,0,0,1,-0.14416236914941888,-0.08003973149404134,0.0532207524842298
1970-01-01 00:00:00.000005042,1970-01-01 08:55:22.092339,Walking,3.198560886580876,11.299378226207256,-2.068749097454481,0,0,0,0,0,1,-0.15047659705702351,-0.07041118383527482,0.047136575796787074
1970-01-01 00:00:00.000005043,1970-01-01 08:55:23.042296,Walking,3.0363476135289815,11.232563212638002,-1.7426771157755168,0,0,0,0,0,1,-0.15491777285631728,-0.05438196775126746,0.03894988986760618
1970-01-01 00:00:00.000005044,1970-01-01 08:55:23.092223,Walking,2.815047552066441,11.085464315214473,-1.3437402761740032,0,0,0,0,0,1,-0.1572455390029569,-0.03293650324183645,0.029206514982856594
1970-01-01 00:00:00.000005045,1970-01-01 08:55:24.042332,Walking,2.5491835869209853,10.868087520452683,-0.8968636832767628,0,0,0,0,0,1,-0.15733928072331374,-0.007455566098450866,0.01846884644265437
1970-01-01 00:00:00.000005046,1970-01-01 08:55:24.092290,Walking,2.2559382910814976,10.595213773602122,-0.43020046242002774,0,0,0,0,0,1,-0.15525840886575723,0.020442756203916074,0.007451046414611595
1970-01-01 00:00:00.000005047,1970-01-01 08:55:25.042277,Walking,1.9540850646536687,10.285404589411135,0.026629429793023133,0,0,0,0,0,1,-0.15118013749838344,0.04893492577840488,-0.0031955300860198733
1970-01-01 00:00:00.000005048,1970-01-01 08:55:25.092296,Walking,1.6628405575072176,9.959756148660349,0.4444004362881292,0,0,0,0,0,1,-0.14543973311244562,0.07618005813163085,-0.012752825313023965
1970-01-01 00:00:00.000005049,1970-01-01 08:55:26.042314,Walking,1.4007031983928226,9.64048459831435,0.7961326971520183,0,0,0,0,0,1,-0.1384503780999706,0.10036743502491315,-0.02065137405942968
1970-01-01 00:00:00.000005050,1970-01-01 08:55:26.092302,Walking,1.1843415108583242,9.34943626261925,1.058821878312659,0,0,0,0,0,1,-0.13072871567343688,0.11990569224319879,-0.02633650188932545
1970-01-01 00:00:00.000005051,1970-01-01 08:55:27.042290,Walking,1.027592034599442,9.106621249080021,1.2149402641428484,0,0,0,0,0,1,-0.12280405280127149,0.13345655144597213,-0.02947438548896125
1970-01-01 00:00:00.000005052,1970-01-01 08:55:27.092308,Walking,0.9406204759220962,8.92886721642134,1.2536122851263944,0,0,0,0,0,1,-0.11523777215577775,0.14009590785014664,-0.029804483303216223
1970-01-01 00:00:00.000005053,1970-01-01 08:55:28.042296,Walking,0.9292915337955059,8.828682050666151,1.1713843038644343,0,0,0,0,0,1,-0.108531099970903,0.13930659256482597,-0.027327957325536906
1970-01-01 00:00:00.000005054,1970-01-01 08:55:28.092314,Walking,0.9947829743102609,8.81340049215752,0.9725309688332706,0,0,0,0,0,1,-0.10314765807704239,0.13108792413550202,-0.022139533565348552
1970-01-01 00:00:00.000005055,1970-01-01 08:55:29.042302,Walking,1.133468177074358,8.884671346529032,0.6688678721190744,0,0,0,0,0,1,-0.09942859146582855,0.11588944213766801,-0.014593569348141353
1970-01-01 00:00:00.000005056,1970-01-01 08:55:29.092290,Walking,1.3370787390210492,9.038320023853169,0.27907118432195194,0,0,0,0,0,1,-0.09762614092098285,0.0946575930112349,-0.005113143202946136
1970-01-01 00:00:00.000005057,1970-01-01 08:55:30.042308,Walking,1.593145002114478,9.26459715555268,-0.17246252534825746,0,0,0,0,0,1,-0.09783275118277111,0.06870680018439794,0.005665599130436024
1970-01-01 00:00:00.000005058,1970-01-01 08:55:30.092296,Walking,1.8856978672869618,9.548799363912266,-0.657151203998172,0,0,0,0,0,1,-0.1000307770799139,0.039707852278945466,0.017103562208118022
1970-01-01 00:00:00.000005059,1970-01-01 08:55:31.042314,Walking,2.1962004141371922,9.872224313301098,-1.1440630914680106,0,0,0,0,0,1,-0.10403897290857884,0.009509024452260099,0.028429640517364328
1970-01-01 00:00:00.000005060,1970-01-01 08:55:31.092302,Walking,2.5046633038083344,10.213400303129802,-1.601936108845159,0,0,0,0,0,1,-0.10957987348733882,-0.019913576798508643,0.03896105113617881
1970-01-01 00:00:00.000005061,1970-01-01 08:55:32.042290,Walking,2.7908845405361813,10.549512128019677,-2.0012476847145253,0,0,0,0,0,1,-0.11624324196128387,-0.0466582007593373,0.047978541437640125
1970-01-01 00:00:00.000005062,1970-01-01 08:55:32.092308,Walking,3.035742909349535,10.857930873868858,-2.3161948928793836,0,0,0,0,0,1,-0.12356867510076748,-0.06895377754390411,0.05494457501064566
1970-01-01 00:00:00.000005063,1970-01-01 08:55:33.042296,Walking,3.222466381438033,11.117746731999985,-2.5264476551452746,0,0,0,0,0,1,-0.1310215620583458,-0.08535132172496662,0.05936997236972794
1970-01-01 00:00:00.000005064,1970-01-01 08:55:33.092314,Walking,3.3377930408424996,11.311201582277612,-2.6185505824197013,0,0,0,0,0,1,-0.1380845913549232,-0.09475240902374603,0.06101753070103179
1970-01-01 00:00:00.000005065,1970-01-01 08:55:34.042302,Walking,3.3729435220777746,11.424922517706115,-2.586871126145369,0,0,0,0,0,1,-0.14423829247491476,-0.09655723243168998,0.05974901774390754
1970-01-01 00:00:00.000005066,1970-01-01 08:55:34.092320,Walking,3.324331132940378,11.450868774472179,-2.4340217069063836,0,0,0,0,0,1,-0.1490523313527277,-0.09063694150455848,0.05570533423346507
1970-01-01 00:00:00.000005067,1970-01-01 08:55:35.042308,Walking,3.1939489129312726,11.386922339006915,-2.170719373104402,0,0,0,0,0,1,-0.15216089237514951,-0.07741644480017154,0.04912783578240717
1970-01-01 00:00:00.000005068,1970-01-01 08:55:35.092296,Walking,2.98939147401267,11.237075940765088,-1.815085835548656,0,0,0,0,0,1,-0.1533440719598831,-0.05777679793580838,0.04051239361217168
1970-01-01 00:00:00.000005069,1970-01-01 08:55:36.042314,Walking,2.723492672378353,11.011199775184439,-1.3914306314738336,0,0,0,0,0,1,-0.15248919471469685,-0.03306822708270906,0.030406031748051333
1970-01-01 00:00:00.000005070,1970-01-01 08:55:36.092302,Walking,2.4135865420103295,10.724398218210471,-0.9285977846092305,0,0,0,0,0,1,-0.1496549102829519,-0.0049478795085695975,0.019539519241495246
1970-01-01 00:00:00.000005071,1970-01-01 08:55:37.042290,Walking,2.0804266377502874,10.395997720504099,-0.45798882110719835,0,0,0,0,0,1,-0.14501318481915051,0.024661921690416887,0.008607314597743372
1970-01-01 00:00:00.000005072,1970-01-01 08:55:37.092308,Walking,1.7468258642749612,10.048234580438837,-0.011399836380958553,0,0,0,0,0,1,-0.1388934470671922,0.053776741035317925,-0.0016104755341909307
1970-01-01 00:00:00.000005073,1970-01-01 08:55:38.042326,Walking,1.4361027841269998,9.704734054270515,0.3811745685864213,0,0,0,0,0,1,-0.13170546309511544,0.08041549540719892,-0.010471884923781266
1970-01-01 00:00:00.000005074,1970-01-01 08:55:38.092314,Walking,1.170439173633314,9.388888277174392,0.6936136418563965,0,0,0,0,0,1,-0.123966594476419,0.10280822219497456,-0.01734762851828432
1970-01-01 00:00:00.000005075,1970-01-01 08:55:39.042302,Walking,0.9692653888950343,9.122248317619853,0.9054699496847696,0,0,0,0,0,1,-0.11621123977630919,0.11944673079776202,-0.021834330668329724
1970-01-01 00:00:00.000005076,1970-01-01 08:55:39.092320,Walking,0.8477935367204702,8.923044679146338,1.0033658087080686,0,0,0,0,0,1,-0.10900906647469474,0.12925901105375076,-0.02361215525313835
1970-01-01 00:00:00.000005077,1970-01-01 08:55:40.042308,Walking,0.8158127440789412,8.804940812620567,0.981885662137431,0,0,0,0,0,1,-0.10287044606911674,0.13161037005875362,-0.022635980377947486
1970-01-01 00:00:00.000005078,1970-01-01 08:55:40.092326,Walking,0.8768459143447397,8.776106603002242,0.8439004910743266,0,0,0,0,0,1,-0.0982659431963129,0.12641580906238328,-0.018967449537257253
1970-01-01 00:00:00.000005079,1970-01-01 08:55:41.042314,Walking,1.027743929093858,8.8386749053128,0.6003025794106365,0,0,0,0,0,1,-0.09553815800783287,0.11407122666425715,-0.012938913143520215
1970-01-01 00:00:00.000005080,1970-01-01 08:55:41.092302,Walking,1.2587627199732532,8.988616060394175,0.2691729344340297,0,0,0,0,0,1,-0.0949323065099666,0.09549315354652073,-0.004958635086617809
1970-01-01 00:00:00.000005081,1970-01-01 08:55:42.042290,Walking,1.5541330857730271,9.216035212719083,-0.12555415915352217,0,0,0,0,0,1,-0.09652307905896015,0.0719799757876134,0.004349718155453822
1970-01-01 00:00:00.000005082,1970-01-01 08:55:42.092308,Walking,1.8930951964689693,9.505867500011801,-0.5558280413221434,0,0,0,0,0,1,-0.10026316378135432,0.04518946479319522,0.01436212423776843
1970-01-01 00:00:00.000005083,1970-01-01 08:55:43.042296,Walking,2.2513323977365975,9.83891893831978,-0.9914899095108171,0,0,0,0,0,1,-0.10592979217754683,0.016950010537968185,0.024329280209323602
1970-01-01 00:00:00.000005084,1970-01-01 08:55:43.092314,Walking,2.602705323000861,10.193177914822297,-1.402403989667492,0,0,0,0,0,1,-0.11319340311083965,-0.010796182243799048,0.03359950098590906
1970-01-01 00:00:00.000005085,1970-01-01 08:55:44.042332,Walking,2.921160417350996,10.545305031456577,-1.7605567146043506,0,0,0,0,0,1,-0.12158345602926245,-0.0361983378566589,0.041494453798675605
1970-01-01 00:00:00.000005086,1970-01-01 08:55:44.092290,Walking,3.1826693510225965,10.872198553402765,-2.041974402445558,0,0,0,0,0,1,-0.13057419622092842,-0.057551715574181386,0.0475255943211077
1970-01-01 00:00:00.000005087,1970-01-01 08:55:45.042277,Walking,3.3670493511535917,11.152529367356507,-2.2283265171845135,0,0,0,0,0,1,-0.1395642235273084,-0.07348255756497561,0.05125692307354057
1970-01-01 00:00:00.000005088,1970-01-01 08:55:45.092296,Walking,3.4595202197822865,11.368143143730764,-2.3081076453213494,0,0,0,0,0,1,-0.1479716996585969,-0.0829661546116499,0.05250305601269736
1970-01-01 00:00:00.000005089,1970-01-01 08:55:46.042528,Walking,3.451871702475478,11.505237892470225,-2.277324436541287,0,0,0,0,0,1,-0.15521833304869875,-0.08546199072263902,0.05116967556889456
1970-01-01 00:00:00.000005090,1970-01-01 08:55:46.092302,Walking,3.343143794538525,11.555241480192665,-2.1396510943321108,0,0,0,0,0,1,-0.16082361775408424,-0.08087254209542083,0.04742710337255258
1970-01-01 00:00:00.000005091,1970-01-01 08:55:47.042290,Walking,3.139760339046161,11.515334767177087,-1.9060555659139746,0,0,0,0,0,1,-0.16438244618345907,-0.06961407261204729,0.041525792212925135
1970-01-01 00:00:00.000005092,1970-01-01 08:55:47.092339,Walking,2.8550998117718045,11.388590368975356,-1.5939354722788468,0,0,0,0,0,1,-0.1656480163873684,-0.05251049071074647,0.033946393904449076
1970-01-01 00:00:00.000005093,1970-01-01 08:55:48.042296,Walking,2.5085328033464376,11.18372298155909,-1.2258354620072416,0,0,0,0,0,1,-0.16449390012672707,-0.030803063769250443,0.025194737788554467
1970-01-01 00:00:00.000005094,1970-01-01 08:55:48.092314,Walking,2.1239994110505025,10.914472954293988,-0.8278439760907487,0,0,0,0,0,1,-0.16097824375546946,-0.00599110002191285,0.015935605465219566
1970-01-01 00:00:00.000005095,1970-01-01 08:55:49.042302,Walking,1.728237648145775,10.59866859007396,-0.427785874939088,0,0,0,0,0,1,-0.1552853410232767,0.020200355121385728,0.0067767900367868604
1970-01-01 00:00:00.000005096,1970-01-01 08:55:49.092290,Walking,1.3488026526145078,10.257032888576951,-0.053337142030709474,0,0,0,0,0,1,-0.14776894635330667,0.0460081897728111,-0.0016022386212787803
1970-01-01 00:00:00.000005097,1970-01-01 08:55:50.042308,Walking,1.012033335543718,9.911815809268099,0.26981127861225085,0,0,0,0,0,1,-0.13887402415888578,0.06967677301452208,-0.008665409022578207
1970-01-01 00:00:00.000005098,1970-01-01 08:55:50.092296,Walking,0.741126640840422,9.585342703740828,0.5196211450823265,0,0,0,0,0,1,-0.12916266107403243,0.08964337527915267,-0.013884782658953255
1970-01-01 00:00:00.000005099,1970-01-01 08:55:51.042345,Walking,0.5544695153079761,9.298572920056934,0.6791020086070051,0,0,0,0,0,1,-0.11922197747474908,0.10456659290528357,-0.016943977188358387
1970-01-01 00:00:00.000005100,1970-01-01 08:55:51.092302,Walking,0.4643559929682335,9.069759780155138,0.7373511692152619,0,0,0,0,0,1,-0.109680664474391,0.11348137244948353,-0.01758711347854577
1970-01-01 00:00:00.000005101,1970-01-01 08:55:52.042290,Walking,0.4761836166364833,8.913294695646846,0.6901819125152422,0,0,0,0,0,1,-0.10111254911037583,0.1157861312844183,-0.015803529002860986
1970-01-01 00:00:00.000005102,1970-01-01 08:55:52.092308,Walking,0.5881828262220195,8.83880499873589,0.5403119288692232,0,0,0,0,0,1,-0.09405406504779021,0.111348549720436,-0.01165639625944612
1970-01-01 00:00:00.000005103,1970-01-01 08:55:53.042296,Walking,0.7916886379522262,8.85055823760841,0.297112756729894,0,0,0,0,0,1,-0.08891394657345542,0.10043886656071864,-0.005446853785834313
1970-01-01 00:00:00.000005104,1970-01-01 08:55:53.042296,Walking,1.071919886642497,8.947206429633912,-0.024051486927632017,0,0,0,0,0,1,-0.08600200075202243,0.08378119829698852,0.002478057867175554
1970-01-01 00:00:00.000005105,1970-01-01 08:55:54.012395,Walking,1.4091913528135818,9.121883268473251,-0.40284367077886263,0,0,0,0,0,1,-0.0854521103884892,0.06243186293701305,0.011573225247740206
1970-01-01 00:00:00.000005106,1970-01-01 08:55:54.062260,Walking,1.7804516217359296,9.362646625991829,-0.8152595818183941,0,0,0,0,0,1,-0.08727176578298221,0.03778652193900381,0.021309471968291263
1970-01-01 00:00:00.000005107,1970-01-01 08:55:55.012340,Walking,2.161017119813132,9.653238821972975,-1.2351343579304084,0,0,0,0,0,1,-0.09128448194720626,0.011417823302256226,0.031029026231476003
1970-01-01 00:00:00.000005108,1970-01-01 08:55:55.062297,Walking,2.5263620483932514,9.974118871413182,-1.6357555824184797,0,0,0,0,0,1,-0.09719830782997255,-0.014949764993718128,0.04015926319277141
1970-01-01 00:00:00.000005109,1970-01-01 08:55:56.012346,Walking,2.85382537911523,10.303704989805755,-1.9914871202427384,0,0,0,0,0,1,-0.10457081137592342,-0.03961785181370258,0.048076585374318276
1970-01-01 00:00:00.000005110,1970-01-01 08:55:56.062334,Walking,3.124109063672252,10.61975272897797,-2.2793110766874576,0,0,0,0,0,1,-0.11289472065867841,-0.06094716041859922,0.054313890748569474
1970-01-01 00:00:00.000005111,1970-01-01 08:55:57.012321,Walking,3.3224645003654074,10.90078490619255,-2.480203145068611,0,0,0,0,0,1,-0.12157781916051268,-0.07752964275190503,0.05841783280554325
1970-01-01 00:00:00.000005112,1970-01-01 08:55:57.062340,Walking,3.439494617009441,11.127484637169548,-2.580268134940168,0,0,0,0,0,1,-0.13003880533357218,-0.0882042712490944,0.06014572686791723
1970-01-01 00:00:00.000005113,1970-01-01 08:55:58.012328,Walking,3.4715336344487095,11.283962882465993,-2.571576685846208,0,0,0,0,0,1,-0.1376920627713016,-0.0922012013984351,0.05930953575669377
1970-01-01 00:00:00.000005114,1970-01-01 08:55:58.062346,Walking,3.420602366274212,11.35881740127848,-2.4526602322288054,0,0,0,0,0,1,-0.14404258954613164,-0.08912040222021592,0.05595749078433135
1970-01-01 00:00:00.000005115,1970-01-01 08:55:59.012334,Walking,3.2939705481361488,11.345911038039645,-2.2286385213585462,0,0,0,0,0,1,-0.14866405430907628,-0.07903133853167696,0.05020162025524053
1970-01-01 00:00:00.000005116,1970-01-01 08:55:59.062962,Walking,3.1033863008123683,11.244813616433117,-1.9109718995629197,0,0,0,0,0,1,-0.15128169854637782,-0.06240210851554277,0.042382510893061054
1970-01-01 00:00:00.000005117,1970-01-01 08:56:00.012279,Walking,2.8640541700857884,11.060872679387602,-1.5168487933579058,0,0,0,0,0,1,-0.15173402056565222,-0.04014718605714914,0.03288047531018953
1970-01-01 00:00:00.000005118,1970-01-01 08:56:00.062328,Walking,2.5934558309629883,10.80490268676895,-1.0682369688811926,0,0,0,0,0,1,-0.15003617175858883,-0.013505143919239949,0.02226491623364342
1970-01-01 00:00:00.000005119,1970-01-01 08:56:01.012346,Walking,2.310111000429735,10.492508404584271,-0.5906448236658769,0,0,0,0,0,1,-0.14632070925927113,0.015961708571189354,0.01109222924891024
1970-01-01 00:00:00.000005120,1970-01-01 08:56:01.062334,Walking,2.0323708170973465,10.143084101593203,-0.11165554879675256,0,0,0,0,0,1,-0.14088023717621234,0.04653136066988255,4.449220219627071e-05
